INSTANCE u4-32-3.5-0.6-3.5-2.txt

Objective function weight factors:
[0.75, 0.25]
Time horizon [min]:
183.0
Number of customers:
32
Number of origin depots,destination depots and recharging stations:
1,1,5
Number of vehicles:
4
Capacity of vehicles (C):
[3, 3, 3, 3]
Initial battery range level of vehicles (B0 in kWh):
[3.5, 3.5, 3.5, 3.5]
Available battery range for the vehicles at every node (Q in kWh):
[3.5, 3.5, 3.5, 3.5]
Maximum battery emptiness at end depots (r)(% of the available battery range Q):
[0.6, 0.6, 0.6, 0.6]
Vehicles' consumption rates (beta in  kWh/min):
[0.0715; 0.0715; 0.0715; 0.0715]
Recharging rates at stations (alpha in kWh/min):
[0.055 0.055 0.055 0.055 0.055 0.055 0.055 0.055 0.055 0.055; 0.055 0.055 0.055 0.055 0.055 0.055 0.055 0.055 0.055 0.055; 0.055 0.055 0.055 0.055 0.055 0.055 0.055 0.055 0.055 0.055; 0.055 0.055 0.055 0.055 0.055 0.055 0.055 0.055 0.055 0.055]

Objective Value:
99.29228479999985
Best_bound:
99.29035825702924
Gap[%]:
0.001940274588794766
Objective Value 1st component (by vehicle)
129.19359980000002
Objective Value 2nd component (by vehicle):
NaN
Objective Value 3rd component (by vehicle):
9.588339799999318
Solution: i, j, T[i], T[j],arr[i],dep[i],arr[j],dep[j],t[i,j],B[i],e[i]
67,9,21.463,25.22,0.0,193.0,23.5,41.45,2.037,2.061,0
9,8,25.22,28.825,23.5,41.45,22.5,43.11,3.105,1.915,0
8,41,28.825,32.0,22.5,43.11,32.0,47.0,2.675,1.693,0
41,40,32.0,34.998,32.0,47.0,31.0,46.0,2.498,1.502,0
40,12,34.998,69.463,31.0,46.0,50.5,72.06,1.523,1.323,0
12,44,69.463,71.4,50.5,72.06,59.0,74.0,1.437,1.215,0
44,18,71.4,74.031,59.0,74.0,69.5,89.03,2.131,1.112,0
18,50,74.031,78.0,69.5,89.03,78.0,93.0,3.469,0.959,0
50,16,78.0,89.495,78.0,93.0,66.5,89.5,1.563,0.711,0
16,48,89.495,89.995,66.5,89.5,75.0,90.0,0.0,0.6,0
48,23,89.995,115.15,75.0,90.0,102.5,123.57,0.974,0.6,0
23,55,115.15,117.576,102.5,123.57,111.0,126.0,1.925,0.53,0
55,25,117.576,120.211,111.0,126.0,113.5,135.21,2.136,0.392,0
25,57,120.211,122.0,113.5,135.21,122.0,137.0,1.289,0.24,0
57,78,122.0,124.563,122.0,137.0,0.0,193.0,2.063,0.147,0
78,83,124.563,124.563,0.0,193.0,0.0,193.0,0.0,0.0,0.0
83,73,124.563,183.0,0.0,193.0,0.0,193.0,0.0,0.0,58.437
68,5,17.348,19.172,0.0,193.0,10.5,32.57,1.824,3.5,0
5,37,19.172,20.606,10.5,32.57,19.0,34.0,0.933,3.37,0
37,6,20.606,23.185,19.0,34.0,15.5,38.18,2.079,3.303,0
6,38,23.185,24.0,15.5,38.18,24.0,39.0,0.315,3.154,0
38,7,24.0,28.045,24.0,39.0,21.5,43.04,2.025,3.132,0
7,39,28.045,30.0,21.5,43.04,30.0,45.0,1.455,2.987,0
39,10,30.0,50.496,30.0,45.0,27.5,50.5,2.87,2.883,0
10,42,50.496,50.996,27.5,50.5,36.0,51.0,0.0,2.678,0
42,11,50.996,72.735,36.0,51.0,50.5,72.74,1.064,2.678,0
11,43,72.735,73.995,50.5,72.74,59.0,74.0,0.759,2.602,0
43,19,73.995,95.695,59.0,74.0,74.5,95.7,1.55,2.547,0
19,51,95.695,97.993,74.5,95.7,83.0,98.0,1.797,2.436,0
51,26,97.993,133.806,83.0,98.0,114.5,133.81,0.369,2.308,0
26,58,133.806,137.994,114.5,133.81,123.0,138.0,3.688,2.282,0
58,31,137.994,165.694,123.0,138.0,150.5,170.86,2.346,2.018,0
31,63,165.694,168.829,150.5,170.86,159.0,174.0,2.636,1.85,0
63,76,168.829,172.665,159.0,174.0,0.0,193.0,3.336,1.662,0
76,71,172.665,183.0,0.0,193.0,0.0,193.0,0.0,1.423,10.335
69,3,0.0,3.33,0.0,193.0,0.0,13.73,3.33,2.697,0
3,35,3.33,8.596,0.0,13.73,5.27,19.0,4.766,2.458,0
35,4,8.596,11.859,5.27,19.0,0.0,16.11,2.763,2.118,0
4,36,11.859,17.752,0.0,16.11,7.0,22.0,5.393,1.92,0
36,15,17.752,61.76,7.0,22.0,59.5,79.59,0.63,1.534,0
15,13,61.76,64.451,59.5,79.59,51.5,72.88,2.191,1.489,0
13,45,64.451,66.569,51.5,72.88,60.0,75.0,1.618,1.333,0
45,47,66.569,68.0,60.0,75.0,68.0,83.0,0.931,1.217,0
47,14,68.0,70.322,68.0,83.0,52.5,71.28,1.822,1.151,0
14,46,70.322,75.037,52.5,71.28,61.0,76.0,4.215,1.02,0
46,28,75.037,135.058,61.0,76.0,129.5,150.06,1.322,0.719,0
28,60,135.058,138.0,129.5,150.06,138.0,153.0,2.442,0.624,0
60,27,138.0,140.409,138.0,153.0,127.5,149.19,1.909,0.45,0
27,29,140.409,141.641,127.5,149.19,129.5,150.84,0.732,0.313,0
29,59,141.641,142.892,129.5,150.84,136.0,151.0,0.751,0.261,0
59,61,142.892,144.377,136.0,151.0,138.0,153.0,0.985,0.207,0
61,77,144.377,146.789,138.0,153.0,0.0,193.0,1.912,0.137,0
77,82,146.789,146.789,0.0,193.0,0.0,193.0,0.0,0.0,0.0
82,72,146.789,183.0,0.0,193.0,0.0,193.0,0.0,0.0,36.211
70,2,0.0,0.682,0.0,193.0,0.0,13.56,0.682,3.4,0
2,1,0.682,1.199,0.0,13.56,0.0,14.38,0.017,3.351,0
1,33,1.199,1.821,0.0,14.38,0.62,15.0,0.122,3.35,0
33,34,1.821,5.127,0.62,15.0,3.44,17.0,2.806,3.341,0
34,17,5.127,72.513,3.44,17.0,68.5,87.51,0.414,3.14,0
17,49,72.513,77.0,68.5,87.51,77.0,92.0,3.987,3.111,0
49,20,77.0,93.5,77.0,92.0,85.5,108.5,1.214,2.826,0
20,52,93.5,94.0,85.5,108.5,94.0,109.0,0.0,2.739,0
52,21,94.0,98.089,94.0,109.0,88.5,108.36,3.589,2.739,0
21,53,98.089,101.729,88.5,108.36,97.0,112.0,3.139,2.482,0
53,22,101.729,111.854,97.0,112.0,92.5,111.86,2.616,2.258,0
22,54,111.854,115.995,92.5,111.86,101.0,116.0,3.641,2.071,0
54,24,115.995,131.806,101.0,116.0,113.5,131.81,0.361,1.81,0
24,56,131.806,136.995,113.5,131.81,122.0,137.0,4.689,1.785,0
56,30,136.995,158.202,122.0,137.0,148.5,171.5,1.629,1.449,0
30,62,158.202,158.702,148.5,171.5,157.0,172.0,0.0,1.333,0
62,32,158.702,161.051,157.0,172.0,154.5,176.05,1.848,1.333,0
32,64,161.051,163.0,154.5,176.05,163.0,178.0,1.449,1.201,0
64,79,163.0,164.906,163.0,178.0,0.0,193.0,1.406,1.097,0
79,84,164.906,164.906,0.0,193.0,0.0,193.0,0.0,0.996,0.0
84,74,164.906,183.0,0.0,193.0,0.0,193.0,0.0,0.996,18.094
Number of visited stations during service (per vehicle):
[1, 0, 1, 1]
Charging time during service (per vehicle):
[0.0, 0.0, 0.0, 0.0]
Number of visited stations at the end of service (per vehicle):
[1, 1, 1, 1]
Charging time during service (per vehicle):
[58.437, 10.335, 36.211, 18.094]
