INSTANCE u5-50-3.5-0.6-3.5.txt

Objective function weight factors:
[0.75, 0.25]
Time horizon [min]:
284.0
Number of customers:
50
Number of origin depots,destination depots and recharging stations:
1,1,5
Number of vehicles:
5
Capacity of vehicles (C):
[3, 3, 3, 3, 3]
Initial battery range level of vehicles (B0 in kWh):
[3.5, 3.5, 3.5, 3.5, 3.5]
Available battery range for the vehicles at every node (Q in kWh):
[3.5, 3.5, 3.5, 3.5, 3.5]
Maximum battery emptiness at end depots (r)(% of the available battery range Q):
[0.6, 0.6, 0.6, 0.6, 0.6]
Vehicles' consumption rates (beta in  kWh/min):
[0.0715; 0.0715; 0.0715; 0.0715; 0.0715]
Recharging rates at stations (alpha in kWh/min):
[0.055 0.055 0.055 0.055 0.055; 0.055 0.055 0.055 0.055 0.055; 0.055 0.055 0.055 0.055 0.055; 0.055 0.055 0.055 0.055 0.055; 0.055 0.055 0.055 0.055 0.055]

Objective Value:
143.136355
Best_bound:
134.0946454271479
Gap[%]:
6.316850511424657
Objective Value 1st component (by vehicle)
179.916272
Objective Value 2nd component (by vehicle):
NaN
Objective Value 3rd component (by vehicle):
32.79660400000003
Solution: i, j, T[i], T[j],arr[i],dep[i],arr[j],dep[j],t[i,j],B[i],e[i]
103,13,27.839,56.359,0.0,293.0,50.5,72.04,0.281,3.5,0
13,11,56.359,57.269,50.5,72.04,44.5,63.44,0.411,3.48,0
11,63,57.269,59.001,44.5,63.44,59.0,74.0,1.232,3.451,0
63,61,59.001,62.672,59.0,74.0,53.0,68.0,3.17,3.362,0
61,14,62.672,64.285,53.0,68.0,53.5,74.28,1.113,3.136,0
14,64,64.285,67.01,53.5,74.28,62.0,77.0,2.225,3.056,0
64,27,67.01,125.996,62.0,77.0,117.5,137.36,2.45,2.897,0
27,28,125.996,128.493,117.5,137.36,122.5,143.49,1.997,2.722,0
28,78,128.493,131.0,122.5,143.49,131.0,146.0,2.007,2.579,0
78,77,131.0,134.009,131.0,146.0,126.0,141.0,2.509,2.436,0
77,30,134.009,164.205,126.0,141.0,142.5,164.21,1.192,2.256,0
30,80,164.205,165.994,142.5,164.21,151.0,166.0,1.289,2.171,0
80,35,165.994,170.021,151.0,166.0,163.5,185.02,1.902,2.079,0
35,85,170.021,172.0,163.5,185.02,172.0,187.0,1.479,1.943,0
85,34,172.0,174.697,172.0,187.0,158.5,179.84,2.197,1.837,0
34,84,174.697,176.86,158.5,179.84,167.0,182.0,1.663,1.68,0
84,40,176.86,191.777,167.0,182.0,188.5,208.38,1.403,1.561,0
40,38,191.777,194.132,188.5,208.38,186.5,205.25,1.855,1.461,0
38,90,194.132,197.0,186.5,205.25,197.0,212.0,2.368,1.328,0
90,88,197.0,200.638,197.0,212.0,195.0,210.0,3.138,1.159,0
88,41,200.638,214.166,195.0,210.0,192.5,214.17,1.138,0.934,0
41,91,214.166,215.995,192.5,214.17,201.0,216.0,1.329,0.853,0
91,44,215.995,220.836,201.0,216.0,216.5,235.84,2.185,0.758,0
44,94,220.836,225.0,216.5,235.84,225.0,240.0,3.664,0.602,0
94,115,225.0,263.21,225.0,240.0,0.0,293.0,1.165,0.34,0
115,110,263.21,284.0,0.0,293.0,0.0,293.0,0.0,0.257,20.79
104,6,0.004,35.302,0.0,293.0,19.5,42.46,2.951,3.5,0
6,56,35.302,35.844,19.5,42.46,28.0,43.0,0.042,3.289,0
56,10,35.844,37.66,28.0,43.0,25.5,47.75,1.316,3.286,0
10,60,37.66,38.908,25.5,47.75,34.0,49.0,0.748,3.192,0
60,8,38.908,41.408,34.0,49.0,24.5,42.73,2.0,3.138,0
8,12,41.408,45.819,24.5,42.73,45.5,66.29,3.911,2.995,0
12,58,45.819,48.0,45.5,66.29,33.0,48.0,1.681,2.716,0
58,62,48.0,54.0,33.0,48.0,54.0,69.0,0.688,2.596,0
62,17,54.0,82.5,54.0,69.0,74.5,97.5,1.813,2.546,0
17,67,82.5,83.0,74.5,97.5,83.0,98.0,0.0,2.417,0
67,18,83.0,95.695,83.0,98.0,75.5,96.62,0.781,2.417,0
18,21,95.695,96.946,75.5,96.62,85.5,104.93,0.75,2.361,0
21,68,96.946,98.998,85.5,104.93,84.0,99.0,1.552,2.307,0
68,71,98.998,101.647,84.0,99.0,94.0,109.0,2.149,2.196,0
71,25,101.647,109.62,94.0,109.0,104.5,124.62,1.853,2.043,0
25,75,109.62,113.0,104.5,124.62,113.0,128.0,2.88,1.91,0
75,32,113.0,158.483,113.0,128.0,153.5,173.48,1.054,1.704,0
32,82,158.483,162.0,153.5,173.48,162.0,177.0,3.017,1.629,0
82,33,162.0,177.639,162.0,177.0,158.5,179.06,2.344,1.413,0
33,36,177.639,180.824,158.5,179.06,172.5,191.82,2.685,1.245,0
36,83,180.824,181.997,172.5,191.82,167.0,182.0,0.673,1.054,0
83,37,181.997,184.862,167.0,182.0,172.5,195.36,2.366,1.005,0
37,87,184.862,185.498,172.5,195.36,181.0,196.0,0.136,0.836,0
87,86,185.498,187.486,181.0,196.0,181.0,196.0,1.488,0.827,0
86,117,187.486,270.738,181.0,196.0,0.0,293.0,0.694,0.72,0
117,112,270.738,284.0,0.0,293.0,0.0,293.0,0.0,0.671,13.262
105,1,0.002,6.8,0.0,293.0,0.0,12.4,3.056,2.893,0
1,51,6.8,9.397,0.0,12.4,2.6,15.0,2.097,2.674,0
51,2,9.397,11.786,2.6,15.0,0.0,13.86,1.889,2.524,0
2,4,11.786,16.861,0.0,13.86,6.5,29.5,4.575,2.389,0
4,54,16.861,17.361,6.5,29.5,15.0,30.0,0.0,2.062,0
54,52,17.361,19.0,15.0,30.0,5.14,19.0,1.138,2.062,0
52,22,19.0,93.595,5.14,19.0,87.5,108.59,3.424,1.981,0
22,72,93.595,96.001,87.5,108.59,96.0,111.0,1.906,1.736,0
72,26,96.001,122.5,96.0,111.0,114.5,137.5,1.648,1.6,0
26,76,122.5,123.0,114.5,137.5,123.0,138.0,0.0,1.482,0
76,39,123.0,195.5,123.0,138.0,187.5,210.5,0.0,1.482,0
39,89,195.5,196.0,187.5,210.5,196.0,211.0,0.0,1.482,0
89,45,196.0,240.496,196.0,211.0,217.5,240.5,0.0,1.482,0
45,95,240.496,240.996,217.5,240.5,226.0,241.0,0.0,1.482,0
95,47,240.996,250.5,226.0,241.0,242.5,265.5,0.0,1.482,0
47,97,250.5,251.0,242.5,265.5,251.0,266.0,0.0,1.482,0
97,108,251.0,284.0,251.0,266.0,0.0,293.0,1.145,1.482,0
106,5,0.0,35.209,0.0,293.0,13.5,35.21,1.001,3.5,0
5,55,35.209,36.999,13.5,35.21,22.0,37.0,1.29,3.428,0
55,16,36.999,72.536,22.0,37.0,66.5,87.53,1.369,3.336,0
16,66,72.536,75.001,66.5,87.53,75.0,90.0,1.965,3.238,0
