INSTANCE u5-50-3.5-0.3-3.5.txt

Objective function weight factors:
[0.75, 0.25]
Time horizon [min]:
284.0
Number of customers:
50
Number of origin depots,destination depots and recharging stations:
1,1,5
Number of vehicles:
5
Capacity of vehicles (C):
[3, 3, 3, 3, 3]
Initial battery range level of vehicles (B0 in kWh):
[3.5, 3.5, 3.5, 3.5, 3.5]
Available battery range for the vehicles at every node (Q in kWh):
[3.5, 3.5, 3.5, 3.5, 3.5]
Maximum battery emptiness at end depots (r)(% of the available battery range Q):
[0.3, 0.3, 0.3, 0.3, 0.3]
Vehicles' consumption rates (beta in  kWh/min):
[0.0715; 0.0715; 0.0715; 0.0715; 0.0715]
Recharging rates at stations (alpha in kWh/min):
[0.055 0.055 0.055 0.055 0.055; 0.055 0.055 0.055 0.055 0.055; 0.055 0.055 0.055 0.055 0.055; 0.055 0.055 0.055 0.055 0.055; 0.055 0.055 0.055 0.055 0.055]

Objective Value:
144.36365499999997
Best_bound:
133.3306441278262
Gap[%]:
7.642512841735531
Objective Value 1st component (by vehicle)
180.062972
Objective Value 2nd component (by vehicle):
NaN
Objective Value 3rd component (by vehicle):
37.26570399999986
Solution: i, j, T[i], T[j],arr[i],dep[i],arr[j],dep[j],t[i,j],B[i],e[i]
103,13,43.884,56.357,0.0,293.0,50.5,72.04,0.281,3.5,0
13,11,56.357,57.268,50.5,72.04,44.5,63.44,0.411,3.48,0
11,63,57.268,59.0,44.5,63.44,59.0,74.0,1.232,3.451,0
63,61,59.0,62.67,59.0,74.0,53.0,68.0,3.17,3.362,0
61,14,62.67,67.815,53.0,68.0,53.5,74.28,1.113,3.136,0
14,64,67.815,70.54,53.5,74.28,62.0,77.0,2.225,3.056,0
64,16,70.54,87.526,62.0,77.0,66.5,87.53,1.495,2.897,0
16,66,87.526,89.991,66.5,87.53,75.0,90.0,1.965,2.79,0
66,34,89.991,164.837,75.0,90.0,158.5,179.84,1.296,2.65,0
34,84,164.837,167.0,158.5,179.84,167.0,182.0,1.663,2.557,0
84,40,167.0,191.777,167.0,182.0,188.5,208.38,1.403,2.438,0
40,38,191.777,194.132,188.5,208.38,186.5,205.25,1.855,2.338,0
38,90,194.132,197.0,186.5,205.25,197.0,212.0,2.368,2.205,0
90,88,197.0,200.638,197.0,212.0,195.0,210.0,3.138,2.036,0
88,41,200.638,206.563,195.0,210.0,192.5,214.17,1.138,1.811,0
41,91,206.563,208.392,192.5,214.17,201.0,216.0,1.329,1.73,0
