INSTANCE u4-48-3.5-0.9-3.5-2.txt

Objective function weight factors:
[0.75, 0.25]
Time horizon [min]:
272.0
Number of customers:
48
Number of origin depots,destination depots and recharging stations:
1,1,5
Number of vehicles:
4
Capacity of vehicles (C):
[3, 3, 3, 3]
Initial battery range level of vehicles (B0 in kWh):
[3.5, 3.5, 3.5, 3.5]
Available battery range for the vehicles at every node (Q in kWh):
[3.5, 3.5, 3.5, 3.5]
Maximum battery emptiness at end depots (r)(% of the available battery range Q):
[0.9, 0.9, 0.9, 0.9]
Vehicles' consumption rates (beta in  kWh/min):
[0.0715; 0.0715; 0.0715; 0.0715]
Recharging rates at stations (alpha in kWh/min):
[0.055 0.055 0.055 0.055 0.055 0.055 0.055 0.055 0.055 0.055; 0.055 0.055 0.055 0.055 0.055 0.055 0.055 0.055 0.055 0.055; 0.055 0.055 0.055 0.055 0.055 0.055 0.055 0.055 0.055 0.055; 0.055 0.055 0.055 0.055 0.055 0.055 0.055 0.055 0.055 0.055]

Objective Value:
148.36917400000004
Best_bound:
133.34359719298754
Gap[%]:
10.127155393486584
Objective Value 1st component (by vehicle)
187.255476
Objective Value 2nd component (by vehicle):
NaN
Objective Value 3rd component (by vehicle):
31.71026800000016
Solution: i, j, T[i], T[j],arr[i],dep[i],arr[j],dep[j],t[i,j],B[i],e[i]
99,8,0.003,25.313,0.0,282.0,24.5,42.45,2.037,3.5,0
8,7,25.313,30.412,24.5,42.45,17.5,38.29,4.599,3.354,0
7,56,30.412,33.002,17.5,38.29,33.0,48.0,2.089,3.026,0
56,55,33.002,34.869,33.0,48.0,26.0,41.0,1.368,2.876,0
55,14,34.869,57.285,26.0,41.0,53.5,72.28,2.525,2.778,0
14,62,57.285,62.0,53.5,72.28,62.0,77.0,4.215,2.598,0
62,16,62.0,63.641,62.0,77.0,57.5,76.93,1.141,2.296,0
16,64,63.641,67.712,57.5,76.93,66.0,81.0,3.571,2.215,0
64,12,67.712,70.981,66.0,81.0,51.5,73.74,2.769,1.96,0
12,60,70.981,72.24,51.5,73.74,60.0,75.0,0.759,1.762,0
60,15,72.24,78.368,60.0,75.0,56.5,78.37,1.133,1.707,0
15,63,78.368,79.997,56.5,78.37,65.0,80.0,1.129,1.626,0
63,18,79.997,81.706,65.0,80.0,75.5,96.7,1.133,1.546,0
18,66,81.706,84.003,75.5,96.7,84.0,99.0,1.797,1.465,0
66,26,84.003,142.782,84.0,99.0,126.5,145.9,1.609,1.336,0
26,29,142.782,145.836,126.5,145.9,135.5,157.02,2.554,1.221,0
29,77,145.836,147.815,135.5,157.02,144.0,159.0,1.479,1.038,0
77,74,147.815,149.999,144.0,159.0,135.0,150.0,1.684,0.933,0
74,34,149.999,167.5,135.0,150.0,159.5,182.5,0.409,0.812,0
34,82,167.5,168.0,159.5,182.5,168.0,183.0,0.0,0.783,0
82,35,168.0,171.172,168.0,183.0,164.5,186.17,1.252,0.783,0
35,83,171.172,173.001,164.5,186.17,173.0,188.0,1.329,0.694,0
83,39,173.001,192.836,173.0,188.0,188.5,207.84,2.185,0.599,0
39,87,192.836,197.0,188.5,207.84,197.0,212.0,3.664,0.442,0
87,110,197.0,198.665,197.0,212.0,0.0,282.0,1.165,0.18,0
110,105,198.665,203.265,0.0,282.0,0.0,282.0,0.0,0.097,4.6
100,11,0.001,53.316,0.0,282.0,41.5,61.28,1.955,3.5,0
11,13,53.316,56.44,41.5,61.28,51.5,73.06,2.624,3.36,0
13,59,56.44,57.668,51.5,73.06,50.0,65.0,0.729,3.173,0
59,61,57.668,60.002,50.0,65.0,60.0,75.0,1.834,3.12,0
61,21,60.002,109.499,60.0,75.0,86.5,109.5,1.346,2.989,0
21,69,109.499,109.999,86.5,109.5,95.0,110.0,0.0,2.893,0
69,25,109.999,139.53,95.0,110.0,125.5,145.48,2.153,2.893,0
25,73,139.53,143.047,125.5,145.48,134.0,149.0,3.017,2.739,0
73,27,143.047,145.891,134.0,149.0,130.5,151.06,2.344,2.523,0
27,75,145.891,148.833,130.5,151.06,139.0,154.0,2.442,2.356,0
75,28,148.833,151.835,139.0,154.0,130.5,151.84,2.502,2.181,0
28,76,151.835,153.998,130.5,151.84,139.0,154.0,1.663,2.002,0
76,36,153.998,182.171,139.0,154.0,178.5,197.17,3.486,1.883,0
36,84,182.171,187.0,178.5,197.17,187.0,202.0,4.329,1.634,0
84,43,187.0,220.644,187.0,202.0,215.5,235.64,0.693,1.325,0
43,91,220.644,224.003,215.5,235.64,224.0,239.0,2.858,1.275,0
91,44,224.003,227.25,224.0,239.0,219.5,239.84,2.747,1.071,0
44,92,227.25,230.414,219.5,239.84,228.0,243.0,2.664,0.874,0
92,47,230.414,246.145,228.0,243.0,239.5,261.14,2.18,0.684,0
47,95,246.145,248.002,239.5,261.14,248.0,263.0,1.357,0.528,0
95,109,248.002,250.19,248.0,263.0,0.0,282.0,1.688,0.431,0
109,104,250.19,250.913,0.0,282.0,0.0,282.0,0.0,0.31,0.723
101,2,0.005,0.703,0.0,282.0,0.0,15.38,0.699,3.361,0
2,50,0.703,1.326,0.0,15.38,1.0,16.0,0.122,3.311,0
50,3,1.326,12.255,1.0,16.0,0.0,14.73,0.857,3.302,0
3,4,12.255,14.852,0.0,14.73,0.0,19.4,2.097,3.241,0
4,51,14.852,20.0,0.0,19.4,5.27,20.0,4.648,3.091,0
51,52,20.0,22.617,5.27,20.0,8.0,23.0,2.117,2.759,0
52,19,22.617,101.085,8.0,23.0,80.5,101.92,0.86,2.608,0
19,22,101.085,102.71,80.5,101.92,93.5,112.86,1.125,2.546,0
22,67,102.71,103.998,93.5,112.86,89.0,104.0,0.788,2.466,0
67,70,103.998,107.467,89.0,104.0,102.0,117.0,2.97,2.409,0
70,24,107.467,132.807,102.0,117.0,114.5,132.81,0.361,2.197,0
24,72,132.807,137.996,114.5,132.81,123.0,138.0,4.689,2.171,0
72,30,137.996,159.82,123.0,138.0,144.5,164.64,0.205,1.836,0
30,32,159.82,161.744,144.5,164.64,149.5,172.5,1.424,1.821,0
32,80,161.744,162.244,149.5,172.5,158.0,173.0,0.0,1.719,0
80,31,162.244,163.263,158.0,173.0,144.5,167.36,0.519,1.719,0
31,79,163.263,163.898,144.5,167.36,153.0,168.0,0.136,1.682,0
79,33,163.898,165.483,153.0,168.0,158.5,177.25,1.085,1.673,0
33,78,165.483,167.997,158.5,177.25,153.0,168.0,2.013,1.595,0
78,81,167.997,170.985,153.0,168.0,167.0,182.0,2.488,1.451,0
81,37,170.985,200.32,167.0,182.0,184.5,206.15,1.468,1.273,0
37,85,200.32,202.166,184.5,206.15,193.0,208.0,1.346,1.168,0
85,38,202.166,205.686,193.0,208.0,186.5,205.69,3.02,1.072,0
38,86,205.686,209.999,186.5,205.69,195.0,210.0,3.813,0.856,0
86,40,209.999,211.785,195.0,210.0,189.5,212.5,1.286,0.584,0
40,88,211.785,212.285,189.5,212.5,198.0,213.0,0.0,0.492,0
88,42,212.285,222.5,198.0,213.0,214.5,237.5,0.0,0.492,0
42,90,222.5,223.0,214.5,237.5,223.0,238.0,0.0,0.492,0
90,46,223.0,244.203,223.0,238.0,238.5,259.2,1.832,0.492,0
46,94,244.203,247.0,238.5,259.2,247.0,262.0,2.297,0.361,0
94,108,247.0,265.636,247.0,262.0,0.0,282.0,2.746,0.196,0
108,103,265.636,272.0,0.0,282.0,0.0,282.0,0.0,0.0,6.364
102,1,0.001,3.138,0.0,282.0,0.0,14.46,3.137,3.435,0
1,49,3.138,3.681,0.0,14.46,0.54,15.0,0.042,3.211,0
49,6,3.681,29.229,0.54,15.0,16.5,39.18,2.209,3.207,0
6,54,29.229,30.044,16.5,39.18,25.0,40.0,0.315,3.05,0
54,5,30.044,32.108,25.0,40.0,12.5,32.11,1.565,3.027,0
5,53,32.108,35.994,12.5,32.11,21.0,36.0,3.386,2.915,0
53,9,35.994,38.67,21.0,36.0,25.5,46.28,1.313,2.673,0
9,10,38.67,39.238,25.5,46.28,34.5,54.97,0.068,2.579,0
10,57,39.238,41.895,34.5,54.97,34.0,49.0,2.157,2.574,0
57,58,41.895,43.004,34.0,49.0,43.0,58.0,0.61,2.42,0
58,17,43.004,86.95,43.0,58.0,70.5,90.03,1.079,2.377,0
17,20,86.95,89.796,70.5,90.03,82.5,103.67,2.346,2.299,0
20,68,89.796,92.124,82.5,103.67,91.0,106.0,1.828,2.132,0
68,65,92.124,93.999,91.0,106.0,79.0,94.0,1.375,2.001,0
65,23,93.999,124.568,79.0,94.0,103.5,124.57,1.437,1.903,0
23,71,124.568,126.993,103.5,124.57,112.0,127.0,1.925,1.8,0
71,41,126.993,218.666,112.0,127.0,200.5,218.67,2.231,1.662,0
41,89,218.666,223.995,200.5,218.67,209.0,224.0,4.829,1.503,0
89,45,223.995,241.527,209.0,224.0,226.5,242.93,5.654,1.157,0
45,48,241.527,243.996,226.5,242.93,243.5,262.78,1.969,0.753,0
48,93,243.996,249.285,243.5,262.78,235.0,250.0,4.789,0.612,0
93,96,249.285,252.0,235.0,250.0,252.0,267.0,2.215,0.27,0
96,111,252.0,254.061,252.0,267.0,0.0,282.0,1.561,0.112,0
111,106,254.061,272.0,0.0,282.0,0.0,282.0,0.0,0.0,17.939
Number of visited stations during service (per vehicle):
[0, 0, 0, 0]
Charging time during service (per vehicle):
[0.0, 0.0, 0.0, 0.0]
Number of visited stations at the end of service (per vehicle):
[1, 1, 1, 1]
Charging time during service (per vehicle):
[4.6, 0.723, 6.364, 17.939]
