0.0240975515790605  54.6418343268641 
0.0741079721537218  65.3413901169483 
0.126751705639144  75.4652248167797 
0.182321556793955  85.6732940365112 
0.241162056816888  96.1990057988493 
0.303682413798222  107.19179522577 
0.370373788296894  118.780537246453 
0.441832752279039  131.09669963517 
0.518793793415168  144.288025325735 
0.602175402354219  158.530813540001 
0.693147180559945  174.044562716764 
0.793230639116928  191.112381985239 
0.904456274227152  210.112108796867 
1.02961941718116  231.567000230673 
1.17272026082183  256.23382129834 
1.339774345485  285.267786545352 
1.54044504094715  320.562097355308 
1.79175946922806  365.542958750416 
2.12823170584927  427.419862544185 
2.63905732961526  525.944578812145 
