0.0240975515790605  49.8723861445587 
0.0741079721537218  56.8712930576936 
0.126751705639144  64.2387294037706 
0.182321556793955  72.0156729075479 
0.241162056816888  80.2503403558652 
0.303682413798222  89 
0.370373788296894  98.3333892549131 
0.441832752279039  108.333997753565 
0.518793793415168  119.104616289867 
0.602175402354219  130.773786685277 
0.693147180559945  143.505193461464 
0.793230639116928  157.511770529521 
0.904456274227152  173.07768374412 
1.02961941718116  190.594136843783 
1.17272026082183  210.620952701828 
1.339774345485  234 
1.54044504094715  262.083657397699 
1.79175946922806  297.254853105599 
2.12823170584927  344.343796487918 
2.63905732961526  415.833317041834 
